Latitude,Longitude,SOURCE,SOURCE.NAM,OTHER.NAME,WELL.ID,Al (ppb),As (ppb),Ba (ppb),Ca (ppb),Cl (ppb),Cr (ppb),Cu (ppb),F (ppb),Fe (ppb),K (ppb),Mg (ppb),Mn (ppb),Mo (ppb),Ni (ppb),NO3 (ppb),Pb (ppb),Se (ppb),SO4 (ppb),Sr (ppb),U (ppb),V (ppb0,Zn (ppb),Cr_level,Cr_level1
36.62988889,-119.99430559999999,USGS,S3-MACK-K10,S3-MACK-K10,S3-MACK-K10,4.4,2.7,163.0,297000.0,465000.0,9.0,1.6,100.0,50.8,18900.0,88700.0,17.7,0.867,2.6,19700.0,0.11800000000000001,3.6,199000.0,2170.0,210.16,12.7,71.5,3,Normal Cr
36.59633333,-120.01647220000001,USGS,S3-MACK-K11,S3-MACK-K11,S3-MACK-K11,3.8,2.9,65.5,84100.0,139000.0,2.8,0.8,80.0,5.7,13700.0,6190.0,0.15,0.7609999999999999,0.44,7440.0,0.332,0.88,58900.0,706.0,80.36399999999999,7.5,37.0,2,Normal Cr
36.48097222,-119.9398611,USGS,S3-MACK-K12,S3-MACK-K12,S3-MACK-K12,2.9,4.7,42.6,38000.0,120000.0,0.3,0.82,210.0,4.0,830.0,414.0,15.4,7.35,0.63,39.0,0.251,0.08,21400.0,238.0,15.835999999999999,3.7,2.5,0,Normal Cr
36.43144444,-119.9016389,USGS,S3-MACK-K13,S3-MACK-K13,S3-MACK-K13,16.7,31.8,27.7,11200.0,102000.0,0.3,0.8,1070.0,20.7,440.0,426.0,15.1,16.5,0.68,40.0,0.043,0.06,108000.0,98.0,0.22791999999999998,0.48,2.0,0,Normal Cr
36.41011111,-119.83008329999998,USGS,S3-MACK-K14,S3-MACK-K14,S3-MACK-K14,8.1,34.0,6.72,3810.0,27200.0,0.3,0.8,280.0,11.2,330.0,156.0,3.01,7.28,0.2,40.0,0.051,0.05,54500.0,26.1,0.084064,0.2,22.4,0,Normal Cr
36.44577778,-119.74283329999999,USGS,S3-MACK-K15,S3-MACK-K15,S3-MACK-K15,4.3,0.77,7.97,24800.0,3500.0,1.2,0.8,40.0,4.0,390.0,304.0,0.4,0.485,0.47,3420.0,0.134,1.4,11400.0,170.0,28.712,4.8,12.0,1,Normal Cr
36.51386111,-119.71925,USGS,S3-MACK-K16,S3-MACK-K16,S3-MACK-K16,2.2,0.42,182.0,179000.0,64700.0,2.8,2.4,20.0,5.9,4150.0,14200.0,0.4,0.209,3.3,60200.0,1.05,0.62,108000.0,1710.0,141.93200000000002,3.6,111.0,2,Normal Cr
36.51897222,-119.8183611,USGS,S3-MACK-K17,S3-MACK-K17,S3-MACK-K17,3.7,2.2,4.87,21800.0,820.0,0.32,0.8,130.0,4.0,820.0,1190.0,0.4,0.932,0.37,471.0,0.065,0.05,1960.0,118.0,6.2604,14.4,5.8,0,Normal Cr
36.62241667,-119.926,USGS,S3-MACK-K18,S3-MACK-K18,S3-MACK-K18,3.5,2.1,148.0,121000.0,96000.0,4.4,0.99,30.0,4.5,16300.0,33400.0,0.15,1.32,0.78,13200.0,0.237,0.14,62200.0,902.0,229.4,12.0,63.3,2,Normal Cr
36.70516667,-119.9592778,USGS,S3-MACK-K19,S3-MACK-K19,S3-MACK-K19,3.6,3.0,123.0,112000.0,91100.0,5.1,3.6,90.0,4.0,8150.0,56500.0,0.4,1.37,2.8,13400.0,0.586,0.16,52300.0,966.0,168.72,18.5,44.6,3,Normal Cr
36.72230556,-120.01105559999999,USGS,S3-MACK-K20,S3-MACK-K20,S3-MACK-K20,4.7,2.8,77.7,80500.0,52900.0,4.0,3.2,100.0,4.0,7450.0,38200.0,0.4,2.34,1.1,13500.0,0.14300000000000002,0.96,50000.0,670.0,121.95200000000001,12.3,19.0,2,Normal Cr
36.75802778,-120.09747220000001,USGS,S3-MACK-K21,S3-MACK-K21,S3-MACK-K21,4.2,4.0,20.1,49100.0,8270.0,0.64,0.93,120.0,4.0,3390.0,20700.0,0.4,11.0,0.8,3530.0,0.285,0.87,51300.0,412.0,61.42,16.2,18.7,0,Normal Cr
36.78111111,-119.90633329999999,USGS,S3-MACK-K22,S3-MACK-K22,S3-MACK-K22,5.2,2.8,41.6,31400.0,7140.0,2.5,5.7,110.0,4.0,6760.0,15800.0,0.45,1.64,0.72,2190.0,0.396,0.07,9080.0,221.0,10.5968,14.7,10.2,2,Normal Cr
36.76833333,-119.86205559999999,USGS,S3-MACK-K23,S3-MACK-K23,S3-MACK-K23,5.3,2.3,12.0,12500.0,4250.0,0.92,0.8,130.0,4.0,4990.0,6730.0,0.4,2.62,0.74,1270.0,0.04,0.05,5410.0,89.7,0.45436000000000004,18.5,2.0,0,Normal Cr
36.66455556,-119.8334722,USGS,S3-MACK-K24,S3-MACK-K24,S3-MACK-K24,4.5,3.8,120.0,66300.0,14700.0,3.0,0.8,90.0,4.0,8910.0,31500.0,0.15,0.792,0.41,17300.0,0.08199999999999999,0.32,23600.0,513.0,64.38,27.6,6.6,2,Normal Cr
36.58086111,-119.7371111,USGS,S3-MACK-K25,S3-MACK-K25,S3-MACK-K25,2.2,1.2,24.3,25000.0,9600.0,1.0,1.3,110.0,4.0,2360.0,5300.0,0.4,1.59,0.25,3590.0,0.255,0.16,15000.0,198.0,14.1932,10.4,24.2,1,Normal Cr
36.55594444,-119.7362778,USGS,S3-MACK-K26,S3-MACK-K26,S3-MACK-K26,2.7,1.1,11.2,22600.0,980.0,0.37,1.6,130.0,4.0,740.0,4780.0,0.4,1.01,0.39,887.0,0.14300000000000002,0.06,3190.0,143.0,9.2648,10.2,8.5,0,Normal Cr
36.52619444,-119.62975,USGS,S3-MACK-K27,S3-MACK-K27,S3-MACK-K27,3.7,0.92,160.0,101000.0,91800.0,2.8,1.3,50.0,4.0,5580.0,33600.0,0.4,0.634,1.1,16800.0,0.47,0.9,81100.0,955.0,74.444,8.6,32.4,2,Normal Cr
36.51372222,-119.51177779999999,USGS,S3-MACK-K28,S3-MACK-K28,S3-MACK-K28,3.5,1.4,54.2,45600.0,7030.0,0.71,0.8,50.0,4.0,1550.0,8980.0,0.4,0.359,0.65,4790.0,0.107,0.19,32700.0,351.0,14.1932,12.5,2.0,0,Normal Cr
36.47708333,-119.3912222,USGS,S3-MACK-K29,S3-MACK-K29,S3-MACK-K29,3.1,2.5,120.0,127000.0,41800.0,1.6,1.0,100.0,9.1,3690.0,35400.0,0.56,1.32,0.84,24100.0,0.149,0.41,164000.0,647.0,11.7068,37.2,27.5,1,Normal Cr
36.52016667,-119.48619440000002,USGS,S3-MACK-K30,S3-MACK-K30,S3-MACK-K30,3.5,3.8,27.9,18200.0,1910.0,0.77,1.1,180.0,4.0,1610.0,5920.0,0.4,3.6,0.37,2970.0,0.129,0.05,4850.0,124.0,0.85544,40.3,7.5,0,Normal Cr
36.56194444,-119.5329722,USGS,S3-MACK-K31,S3-MACK-K31,S3-MACK-K31,2.2,3.8,44.4,16600.0,14000.0,2.7,0.86,130.0,4.0,2120.0,5350.0,0.4,3.12,0.2,1910.0,0.158,0.24,4520.0,103.0,0.30635999999999997,41.9,2.7,2,Normal Cr
36.62035,-119.66341670000001,USGS,S3-MACK-K32,S3-MACK-K32,S3-MACK-K32,2.8,1.5,10.7,14600.0,2760.0,0.54,1.7,80.0,4.0,1670.0,3910.0,0.4,0.71,0.2,743.0,0.374,0.06,7740.0,112.0,2.1904,8.3,2.2,0,Normal Cr
36.72016667,-119.70783329999999,USGS,S3-MACK-K33,S3-MACK-K33,S3-MACK-K33,11.0,0.84,178.0,77200.0,30800.0,2.2,4.0,90.0,4.0,3470.0,41700.0,0.75,0.573,0.76,24300.0,0.865,0.15,36600.0,538.0,10.5968,18.8,13.8,1,Normal Cr
36.73711111,-119.7590278,USGS,S3-MACK-K34,S3-MACK-K34,S3-MACK-K34,4.9,1.4,144.0,54300.0,21800.0,3.6,1.2,100.0,4.0,10200.0,34400.0,0.44,1.84,0.76,6780.0,0.025,0.18,29700.0,392.0,11.2036,16.0,2.6,2,Normal Cr
36.83033333,-119.78380559999998,USGS,S3-MACK-K35,S3-MACK-K35,S3-MACK-K35,5.1,2.2,39.0,17200.0,5460.0,2.0,0.8,140.0,4.0,2440.0,8560.0,0.4,2.32,0.7,2540.0,0.04,0.05,6910.0,110.0,0.64084,20.9,2.0,1,Normal Cr
36.86552778,-119.75219440000001,USGS,S3-MACK-K36,S3-MACK-K36,S3-MACK-K36,9.5,1.2,95.8,33100.0,7580.0,5.9,0.8,120.0,19.1,3360.0,14300.0,0.8,2.33,3.7,5330.0,0.04,0.09,12600.0,220.0,2.6639999999999997,16.3,2.0,3,Normal Cr
36.77038889,-119.69966670000001,USGS,S3-MACK-K37,S3-MACK-K37,S3-MACK-K37,4.5,1.4,42.3,15500.0,4480.0,0.3,0.8,100.0,4.0,3000.0,8910.0,0.4,0.585,0.49,660.0,0.04,0.05,3670.0,99.8,0.38776,30.2,2.0,0,Normal Cr
36.72104641,-119.60115139999999,USGS,S3-MACK-K38,S3-MACK-K38,S3-MACK-K38,3.8,0.73,133.0,74300.0,21300.0,1.2,1.2,80.0,4.0,3260.0,33400.0,0.22,0.14400000000000002,0.62,23000.0,0.025,0.06,123000.0,540.0,3.0488,11.4,2.1,1,Normal Cr
36.62711111,-119.47944440000002,USGS,S3-MACK-K39,S3-MACK-K39,S3-MACK-K39,2.8,0.81,162.0,70900.0,27400.0,1.4,0.8,50.0,4.0,4960.0,19600.0,0.4,0.8959999999999999,0.55,8540.0,0.068,0.2,51900.0,588.0,20.572,7.7,4.6,1,Normal Cr
36.58080556,-119.48516670000001,USGS,S3-MACK-K40,S3-MACK-K40,S3-MACK-K40,2.2,1.1,186.0,98800.0,33100.0,1.2,4.6,60.0,4.0,5150.0,34500.0,0.4,0.597,0.8,23700.0,0.203,0.08,96000.0,705.0,42.032,16.7,11.7,1,Normal Cr
36.53069444,-119.3540278,USGS,S3-MACK-K41,S3-MACK-K41,S3-MACK-K41,3.6,1.1,145.0,99700.0,45900.0,1.1,1.0,120.0,5.6,3910.0,34400.0,0.4,2.56,0.83,17100.0,0.054000000000000006,0.11,61800.0,505.0,5.624,26.6,44.4,1,Normal Cr
36.44944444,-119.32477779999999,USGS,S3-MACK-K42,S3-MACK-K42,S3-MACK-K42,3.8,5.0,223.0,49500.0,45600.0,0.99,1.9,170.0,4.0,2160.0,42700.0,0.4,1.78,0.44,17200.0,0.18,0.56,74100.0,933.0,10.4044,65.0,15.6,0,Normal Cr
36.65561111,-119.3339722,USGS,S3-MACK-K45,S3-MACK-K45,S3-MACK-K45,2.2,4.5,195.0,52000.0,9750.0,0.3,1.2,220.0,4.0,3310.0,21200.0,0.51,3.79,0.36,18400.0,0.10099999999999999,0.09,12400.0,375.0,4.9284,59.9,7.2,0,Normal Cr
36.70125,-119.49772220000001,USGS,S3-MACK-K46,S3-MACK-K46,S3-MACK-K46,3.4,0.24,28.7,52700.0,2080.0,0.3,0.8,20.0,221.0,2830.0,18200.0,9.46,0.073,1.0,38.0,0.054000000000000006,0.05,8100.0,406.0,7.843999999999999,1.4,13.7,0,Normal Cr
36.77661111,-120.18630559999998,USGS,S3-MACK-M01,S3-MACK-M01,S3-MACK-M01,5.0,16.6,13.5,14100.0,2170.0,0.3,0.8,150.0,23.8,1770.0,1990.0,14.8,7.64,0.2,40.0,0.04,0.05,5780.0,70.0,0.121952,0.75,2.2,0,Normal Cr
36.90688889,-120.27416670000001,USGS,S3-MACK-M02,S3-MACK-M02,S3-MACK-M02,4.7,5.5,49.4,23800.0,36700.0,3.1,0.8,150.0,15.0,2710.0,6980.0,0.4,2.16,0.2,736.0,0.053,0.22,6910.0,175.0,2.4864,15.6,9.1,2,Normal Cr
36.94702778,-120.31025,USGS,S3-MACK-M03,S3-MACK-M03,S3-MACK-M03,6.5,1.5,676.0,200000.0,250000.0,1.3,2.8,70.0,10.7,3960.0,48200.0,0.53,2.38,2.1,51000.0,0.133,0.15,52900.0,1580.0,59.94,22.1,28.3,1,Normal Cr
36.95608333,-120.37305559999999,USGS,S3-MACK-M04,S3-MACK-M04,S3-MACK-M04,4.7,3.8,203.0,88500.0,68900.0,3.5,2.0,150.0,4.0,4130.0,24200.0,0.4,1.73,0.75,4750.0,0.28300000000000003,0.41,40000.0,728.0,28.12,20.0,34.4,2,Normal Cr
37.04933333,-120.4721944,USGS,S3-MACK-M05,S3-MACK-M05,S3-MACK-M05,3.5,2.4,390.0,117000.0,115000.0,2.8,0.8,60.0,4.0,5420.0,19100.0,0.4,1.02,0.72,5460.0,0.20600000000000002,0.36,26900.0,974.0,22.2,14.1,22.2,2,Normal Cr
37.14002778,-120.45008329999999,USGS,S3-MACK-M06,S3-MACK-M06,S3-MACK-M06,3.1,3.8,455.0,66400.0,68100.0,4.6,1.4,70.0,4.0,4440.0,12800.0,0.4,0.721,0.34,4790.0,0.424,0.29,18100.0,534.0,4.44,19.1,12.0,2,Normal Cr
37.09152778,-120.4229722,USGS,S3-MACK-M07,S3-MACK-M07,S3-MACK-M07,4.3,3.9,164.0,49000.0,22300.0,0.9,3.9,90.0,4.0,3170.0,9270.0,0.4,1.25,0.68,3380.0,1.69,0.08,6640.0,368.0,3.6852,21.7,26.6,0,Normal Cr
37.07261111,-120.32930559999998,USGS,S3-MACK-M08,S3-MACK-M08,S3-MACK-M08,3.4,1.1,355.0,83700.0,78800.0,2.5,2.4,70.0,4.0,4260.0,20900.0,0.59,0.738,0.49,10600.0,0.483,0.31,21900.0,692.0,7.2964,18.1,8.0,2,Normal Cr
36.99575,-120.24252779999999,USGS,S3-MACK-M09,S3-MACK-M09,S3-MACK-M09,3.9,1.1,287.0,60700.0,26500.0,2.3,1.9,130.0,4.0,5500.0,19400.0,0.4,0.9890000000000001,0.39,10900.0,0.125,0.26,17000.0,537.0,3.2560000000000002,35.1,97.6,1,Normal Cr
36.93122222,-120.18427779999999,USGS,S3-MACK-M10,S3-MACK-M10,S3-MACK-M10,3.6,1.2,398.0,99000.0,95100.0,3.0,1.1,90.0,7.5,6050.0,32700.0,0.4,0.841,2.3,6810.0,0.23800000000000002,0.42,22600.0,849.0,24.272,24.4,33.4,2,Normal Cr
36.86072222,-120.10047220000001,USGS,S3-MACK-M11,S3-MACK-M11,S3-MACK-M11,3.0,1.4,95.7,47900.0,33400.0,1.4,1.7,130.0,5.0,2130.0,16000.0,0.83,1.59,1.8,2640.0,0.168,0.24,15400.0,397.0,54.611999999999995,10.0,59.3,1,Normal Cr
36.82897222,-120.0628611,USGS,S3-MACK-M12,S3-MACK-M12,S3-MACK-M12,5.7,2.5,56.3,29500.0,22900.0,2.3,1.1,120.0,4.0,2820.0,10100.0,0.4,2.21,0.25,4550.0,0.109,0.37,17200.0,268.0,14.504000000000001,15.4,18.6,1,Normal Cr
36.90166667,-120.12630559999998,USGS,S3-MACK-M13,S3-MACK-M13,S3-MACK-M13,2.6,1.3,92.7,21500.0,14800.0,1.7,0.94,130.0,4.0,3790.0,7440.0,7.66,2.2,1.1,1300.0,0.135,0.28,15200.0,178.0,0.50616,23.4,20.4,1,Normal Cr
36.96608333,-120.1562222,USGS,S3-MACK-M14,S3-MACK-M14,S3-MACK-M14,10.8,1.0,104.0,24300.0,13300.0,1.8,2.4,140.0,12.5,3400.0,8070.0,1.39,1.41,0.64,4560.0,0.161,0.23,8330.0,217.0,0.5683199999999999,24.8,69.2,1,Normal Cr
37.00438889,-120.2041111,USGS,S3-MACK-M15,S3-MACK-M15,S3-MACK-M15,4.1,1.6,144.0,29000.0,10000.0,2.5,1.3,160.0,4.0,3750.0,10800.0,0.4,1.36,0.66,8830.0,0.521,0.18,7810.0,257.0,0.74592,39.9,68.0,2,Normal Cr
37.08977778,-120.31766670000002,USGS,S3-MACK-M16,S3-MACK-M16,S3-MACK-M16,4.4,1.2,505.0,95900.0,44200.0,2.9,3.8,50.0,4.0,4790.0,26500.0,0.4,1.05,0.56,10700.0,0.491,0.05,18800.0,840.0,17.168,17.7,18.7,2,Normal Cr
37.11916667,-120.35247220000001,USGS,S3-MACK-M17,S3-MACK-M17,S3-MACK-M17,4.9,1.7,721.0,131000.0,128000.0,4.0,1.4,70.0,4.0,4040.0,38600.0,0.4,0.439,1.0,9190.0,0.807,0.52,21300.0,1070.0,16.872,16.0,113.0,2,Normal Cr
37.06877778,-120.18225,USGS,S3-MACK-M18,S3-MACK-M18,S3-MACK-M18,2.9,1.4,184.0,34700.0,30100.0,4.7,2.0,120.0,6.1,2150.0,10300.0,0.4,1.09,0.21,7160.0,0.313,0.21,5920.0,319.0,0.73852,19.3,31.5,2,Normal Cr
37.033,-120.11388889999999,USGS,S3-MACK-M19,S3-MACK-M19,S3-MACK-M19,4.8,1.8,154.0,23600.0,17800.0,1.8,6.2,200.0,4.0,3330.0,8790.0,0.99,2.88,0.38,2700.0,0.451,0.2,6000.0,229.0,0.17908,29.1,73.1,1,Normal Cr
36.98541667,-120.07630559999998,USGS,S3-MACK-M20,S3-MACK-M20,S3-MACK-M20,3.2,1.1,52.2,17600.0,17900.0,2.5,0.99,150.0,4.0,2580.0,5360.0,0.4,2.44,0.46,2320.0,0.319,0.12,3740.0,151.0,0.3404,20.4,46.0,2,Normal Cr
36.92291667,-119.99594440000001,USGS,S3-MACK-M21,S3-MACK-M21,S3-MACK-M21,4.0,0.64,128.0,38100.0,38600.0,0.89,2.7,140.0,23.9,5640.0,13300.0,56.6,1.36,2.1,4830.0,0.28,0.11,32100.0,323.0,1.4504,14.7,484.0,0,Normal Cr
36.88072222,-119.94125,USGS,S3-MACK-M22,S3-MACK-M22,S3-MACK-M22,2.6,1.1,105.0,27400.0,38500.0,3.4,1.9,120.0,4.0,4090.0,11400.0,2.77,0.899,1.3,6780.0,0.364,0.88,12100.0,234.0,0.5017199999999999,21.4,14.4,2,Normal Cr
36.88430556,-119.7837222,USGS,S3-MACK-M23,S3-MACK-M23,S3-MACK-M23,2.3,3.7,14.8,9160.0,2930.0,0.3,0.8,210.0,10.5,1810.0,3280.0,0.4,2.89,0.25,40.0,0.257,0.05,1170.0,80.0,0.48691999999999996,8.1,36.2,0,Normal Cr
36.97283333,-119.8883889,USGS,S3-MACK-M25,S3-MACK-M25,S3-MACK-M25,5.3,2.8,94.9,18000.0,18300.0,2.2,0.8,260.0,9.1,2820.0,6070.0,1.78,1.78,0.2,3260.0,0.053,0.26,3560.0,154.0,0.3922,24.1,25.7,1,Normal Cr
37.00508333,-119.88819440000002,USGS,S3-MACK-M26,S3-MACK-M26,S3-MACK-M26,4.7,2.9,74.3,13400.0,31800.0,2.8,0.8,430.0,26.7,2490.0,3980.0,0.4,5.02,0.3,5090.0,0.44799999999999995,0.3,7410.0,102.0,0.27084,22.2,11.1,2,Normal Cr
37.04419444,-119.98447220000001,USGS,S3-MACK-M27,S3-MACK-M27,S3-MACK-M27,4.0,1.8,85.0,18400.0,15100.0,1.0,1.8,220.0,10.1,1670.0,5930.0,1.3,3.66,0.52,1390.0,0.2,0.28,4790.0,154.0,0.20868,17.9,270.0,1,Normal Cr
37.12575,-120.0757778,USGS,S3-MACK-M28,S3-MACK-M28,S3-MACK-M28,4.1,3.0,51.6,38400.0,15000.0,0.3,0.8,230.0,86.3,3020.0,8150.0,30.3,6.09,0.4,40.0,0.04,0.05,47100.0,295.0,0.014000799999999997,0.61,11.3,0,Normal Cr
36.15372222,-119.4925,USGS,S4-TUSK-KAW01,S4-TUSK-KAW01,S4-TUSK-KAW01,3.0,0.63,128.0,164000.0,37100.0,0.33,5.8,10.0,5.0,770.0,8220.0,0.4,0.071,0.74,30800.0,1.45,0.05,43100.0,1190.0,162.8,8.2,3.6,0,Normal Cr
36.19222222,-119.5102778,USGS,S4-TUSK-KAW02,S4-TUSK-KAW02,S4-TUSK-KAW02,3.0,0.43,75.8,89300.0,19500.0,0.34,7.7,10.0,4.0,470.0,2290.0,0.4,0.05,1.9,20200.0,3.27,0.16,42100.0,819.0,55.79600000000001,5.2,334.0,0,Normal Cr
36.22572222,-119.57525,USGS,S4-TUSK-KAW03,S4-TUSK-KAW03,S4-TUSK-KAW03,5.0,25.6,16.4,15900.0,31000.0,0.3,0.8,150.0,4.0,200.0,122.0,0.4,0.23399999999999999,0.34,12000.0,0.049,2.5,26000.0,91.1,2.0572,37.6,4.7,0,Normal Cr
36.25580556,-119.60013889999999,USGS,S4-TUSK-KAW04,S4-TUSK-KAW04,S4-TUSK-KAW04,3.5,7.6,73.4,35800.0,108000.0,0.3,0.8,170.0,4.0,410.0,987.0,7.35,1.53,0.59,4600.0,0.04,4.1,34100.0,246.0,9.5608,30.4,7.3,0,Normal Cr
36.2835,-119.6304722,USGS,S4-TUSK-KAW05,S4-TUSK-KAW05,S4-TUSK-KAW05,3.0,5.4,111.0,51100.0,62800.0,0.3,1.7,210.0,6.4,450.0,8350.0,208.0,5.71,1.2,63.0,0.22899999999999998,0.22,180000.0,529.0,448.44,22.3,7.0,0,Normal Cr
36.44186111,-119.3643889,USGS,S4-TUSK-KAW06,S4-TUSK-KAW06,S4-TUSK-KAW06,5.5,2.9,163.0,86700.0,79300.0,0.35,4.4,80.0,12.8,3810.0,65600.0,0.98,0.677,1.4,29300.0,0.376,0.06,103000.0,1290.0,29.451999999999998,45.2,2.7,0,Normal Cr
36.38777778,-119.41630559999999,USGS,S4-TUSK-KAW07,S4-TUSK-KAW07,S4-TUSK-KAW07,3.5,3.7,47.4,17300.0,16200.0,3.5,0.8,200.0,4.0,1400.0,4610.0,0.4,4.79,0.25,2660.0,0.128,0.4,10900.0,303.0,3.6260000000000003,58.1,5.8,2,Normal Cr
36.3445,-119.45461110000001,USGS,S4-TUSK-KAW08,S4-TUSK-KAW08,S4-TUSK-KAW08,3.0,1.1,62.5,72100.0,42800.0,1.2,1.7,60.0,4.0,1100.0,2640.0,0.4,0.18100000000000002,0.91,36100.0,0.456,0.23,58300.0,615.0,22.791999999999998,9.1,19.9,1,Normal Cr
36.28080556,-119.4393889,USGS,S4-TUSK-KAW09,S4-TUSK-KAW09,S4-TUSK-KAW09,3.0,2.4,30.7,30000.0,16200.0,0.49,0.8,70.0,4.0,330.0,1320.0,0.4,0.742,0.48,9200.0,0.042,0.23,25500.0,360.0,16.28,13.6,9.1,0,Normal Cr
36.24047222,-119.38308329999998,USGS,S4-TUSK-KAW10,S4-TUSK-KAW10,S4-TUSK-KAW10,8.8,0.95,11.4,10200.0,10600.0,1.1,0.8,60.0,4.0,500.0,104.0,0.4,0.532,0.22,6690.0,0.04,0.29,8830.0,129.0,1.776,8.8,11.1,1,Normal Cr
36.17875,-119.4656389,USGS,S4-TUSK-KAW11,S4-TUSK-KAW11,S4-TUSK-KAW11,5.6,2.7,8.88,10200.0,14700.0,0.52,0.8,60.0,4.0,180.0,56.0,0.4,0.099,0.2,14300.0,0.055999999999999994,0.27,16000.0,65.1,4.0256,13.6,2.0,0,Normal Cr
36.12372222,-119.36072220000001,USGS,S4-TUSK-KAW12,S4-TUSK-KAW12,S4-TUSK-KAW12,46.8,33.4,5.5,1840.0,8490.0,0.3,14.5,580.0,53.4,80.0,11.0,3.97,8.3,0.56,36.0,5.0,0.1,9810.0,18.7,6.4232,0.74,2.6,0,Normal Cr
36.15080556,-119.29580559999998,USGS,S4-TUSK-KAW13,S4-TUSK-KAW13,S4-TUSK-KAW13,5.7,3.6,328.0,138000.0,170000.0,0.71,0.8,40.0,33.8,3860.0,57400.0,13.4,55.6,2.0,29100.0,0.205,0.09,108000.0,2380.0,61.568000000000005,11.6,36.6,0,Normal Cr
36.21280556,-119.29675,USGS,S4-TUSK-KAW14,S4-TUSK-KAW14,S4-TUSK-KAW14,4.8,1.0,95.8,50300.0,23500.0,1.5,1.3,90.0,4.0,2460.0,8980.0,0.4,1.17,0.67,14400.0,0.11199999999999999,0.58,22800.0,430.0,6.8228,10.5,7.1,1,Normal Cr
36.26761111,-119.2625,USGS,S4-TUSK-KAW15,S4-TUSK-KAW15,S4-TUSK-KAW15,3.0,0.28,184.0,82900.0,21200.0,1.4,1.4,20.0,4.0,1640.0,15800.0,0.55,0.264,1.0,7430.0,0.135,0.57,51800.0,515.0,7.2372,4.0,43.2,1,Normal Cr
36.29641667,-119.2536111,USGS,S4-TUSK-KAW16,S4-TUSK-KAW16,S4-TUSK-KAW16,3.0,0.44,132.0,68200.0,18300.0,0.92,1.2,40.0,4.0,1760.0,12700.0,0.4,0.381,0.78,5920.0,0.132,0.8,35000.0,447.0,12.6984,5.3,40.1,0,Normal Cr
36.36705556,-119.27775,USGS,S4-TUSK-KAW17,S4-TUSK-KAW17,S4-TUSK-KAW17,3.0,1.9,40.6,30500.0,5390.0,1.0,0.8,100.0,4.0,1700.0,11100.0,0.4,1.77,0.48,5740.0,0.092,0.32,16400.0,173.0,2.4568,14.6,14.2,1,Normal Cr
36.40894444,-119.3126389,USGS,S4-TUSK-KAW18,S4-TUSK-KAW18,S4-TUSK-KAW18,3.2,2.5,58.6,24700.0,13500.0,2.8,0.8,210.0,4.0,1910.0,9330.0,0.4,5.15,0.29,3060.0,0.098,0.21,10200.0,214.0,1.9684,52.6,4.0,2,Normal Cr
36.45722222,-119.19169440000002,USGS,S4-TUSK-KAW19,S4-TUSK-KAW19,S4-TUSK-KAW19,3.0,1.8,53.1,69000.0,48100.0,0.42,1.2,130.0,5.6,3450.0,26600.0,1.04,1.71,0.9,9460.0,0.132,0.18,100000.0,380.0,1.776,43.8,15.2,0,Normal Cr
36.37741667,-119.2205,USGS,S4-TUSK-KAW20,S4-TUSK-KAW20,S4-TUSK-KAW20,3.0,1.9,28.2,19200.0,6980.0,0.6,0.8,130.0,4.0,1530.0,8040.0,0.4,2.86,0.2,2440.0,0.201,0.17,11100.0,110.0,0.73556,26.5,2.0,0,Normal Cr
36.32852778,-119.18799999999999,USGS,S4-TUSK-KAW21,S4-TUSK-KAW21,S4-TUSK-KAW21,3.0,0.43,14.7,13400.0,2170.0,0.3,0.99,70.0,4.0,1160.0,2700.0,0.4,1.23,0.28,41.0,0.16699999999999998,0.05,5850.0,81.1,0.24568,3.0,6.1,0,Normal Cr
36.29708333,-119.17730559999998,USGS,S4-TUSK-KAW22,S4-TUSK-KAW22,S4-TUSK-KAW22,3.4,1.5,51.0,26600.0,4510.0,0.55,0.8,200.0,57.4,2280.0,10900.0,2.44,5.41,0.36,2780.0,0.065,0.27,16600.0,148.0,1.406,20.3,45.3,0,Normal Cr
36.21805556,-119.19841670000001,USGS,S4-TUSK-KAW23,S4-TUSK-KAW23,S4-TUSK-KAW23,3.6,1.8,124.0,97800.0,95300.0,2.8,0.88,70.0,6.1,3740.0,45900.0,0.5,1.07,1.0,20100.0,0.062,3.6,145000.0,888.0,77.108,21.7,55.1,2,Normal Cr
36.17936111,-119.1688889,USGS,S4-TUSK-KAW24,S4-TUSK-KAW24,S4-TUSK-KAW24,4.9,1.9,137.0,52600.0,76800.0,7.0,1.5,150.0,14.4,4160.0,20400.0,1.38,2.13,1.0,14700.0,0.09300000000000001,1.4,32300.0,328.0,1.7168,27.6,21.6,3,Normal Cr
36.13702778,-119.08266670000002,USGS,S4-TUSK-KAW25,S4-TUSK-KAW25,S4-TUSK-KAW25,5.5,1.0,223.0,67800.0,45100.0,1.8,0.8,100.0,30.6,4660.0,30300.0,3.68,1.32,1.0,16900.0,0.05,0.2,53900.0,488.0,6.216,24.3,18.6,1,Normal Cr
36.15925,-119.13119440000001,USGS,S4-TUSK-KAW26,S4-TUSK-KAW26,S4-TUSK-KAW26,3.5,1.4,111.0,31500.0,25800.0,6.2,2.2,160.0,4.0,3080.0,15600.0,0.4,3.74,0.33,4800.0,0.131,0.4,39700.0,310.0,4.1736,19.5,6.8,3,Normal Cr
